count,promo,sale,onsale,onsaley,Facebook,Twitter,traffic,AWND,PRCP,SNOW,TMAX,TMIN,christmas,left,weekday,monthday,week,yearday,year,month
10851,0,0,0,0,1719425.0,32357.0,35445.0,4.92,0.0,0.0,47,39,-21,124.0,6,4,48,339,2016,12
11475,0,0,0,0,1422148.0,62281.0,35824.0,5.59,0.19,0.0,49,38,-20,119.0,0,5,49,340,2016,12
11240,0,0,0,0,1429109.0,45640.0,28959.0,5.37,0.35,0.0,46,37,-19,115.0,1,6,49,341,2016,12
10362,0,0,0,0,1365610.0,72886.0,26226.0,3.8,0.09,0.0,46,40,-18,111.0,2,7,49,342,2016,12
10231,0,0,0,0,1132643.0,51544.0,26728.0,3.8,0.0,0.0,45,35,-17,107.0,3,8,49,343,2016,12
11204,0,0,0,0,1568765.0,34670.0,40964.0,3.8,0.0,0.0,39,29,-16,103.0,4,9,49,344,2016,12
10433,0,0,0,0,1347719.0,24063.0,33385.0,6.04,0.0,0.0,35,28,-15,98.0,5,10,49,345,2016,12
9847,0,0,0,0,1022677.0,29497.0,29403.0,4.03,0.03,0.4,35,28,-14,92.0,6,11,49,346,2016,12
10807,0,0,0,0,1080100.0,62869.0,29528.0,6.26,0.5,0.0,46,34,-13,87.0,0,12,50,347,2016,12
10246,0,0,0,0,1282029.0,94648.0,29647.0,4.03,0.0,0.0,43,35,-12,83.0,1,13,50,348,2016,12
9548,0,0,0,0,1662484.0,70693.0,28553.0,5.59,0.0,0.0,42,34,-11,80.0,2,14,50,349,2016,12
8757,0,0,0,0,1390723.0,76437.0,27748.0,10.96,0.0,0.0,34,19,-10,76.0,3,15,50,350,2016,12
9453,0,0,0,0,1620773.0,140714.0,26755.0,6.04,0.0,0.0,27,17,-9,73.0,4,16,50,351,2016,12
8864,0,0,0,0,1618952.0,42039.0,23894.0,4.25,0.73,2.8,39,24,-8,68.0,5,17,50,352,2016,12
8748,0,0,0,0,1166162.0,45116.0,24552.0,7.38,0.04,0.0,58,31,-7,62.0,6,18,50,353,2016,12
10281,0,0,0,0,1203311.0,63595.0,26930.0,6.71,0.0,0.0,31,23,-6,57.0,0,19,51,354,2016,12
9040,0,0,0,0,1618977.0,58086.0,28518.0,3.13,0.0,0.0,33,20,-5,53.0,1,20,51,355,2016,12
8583,0,0,0,0,1792673.0,43476.0,26987.0,2.91,0.0,0.0,40,30,-4,49.0,2,21,51,356,2016,12
8110,0,0,0,0,1778058.0,141557.0,27746.0,6.26,0.0,0.0,49,37,-3,45.0,3,22,51,357,2016,12
8035,0,0,0,0,831822.0,293125.0,26949.0,6.49,0.0,0.0,47,38,-2,41.0,4,23,51,358,2016,12
5610,0,0,0,0,913695.0,65005.0,17844.0,4.92,0.47,0.0,47,38,-1,36.0,5,24,51,359,2016,12
6157,0,0,0,0,997014.0,36947.0,19013.0,6.26,0.0,0.0,50,36,0,33.0,6,25,51,360,2016,12
7116,0,0,0,0,1281740.0,41988.0,21691.0,6.49,0.02,0.0,50,33,1,29.0,0,26,52,361,2016,12
6553,0,0,0,0,1837479.0,94284.0,24576.0,7.16,0.0,0.0,60,40,2,24.0,1,27,52,362,2016,12
5357,0,0,0,0,2504968.0,100393.0,22726.0,5.14,0.0,0.0,40,34,3,20.0,2,28,52,363,2016,12
4945,0,0,0,0,4740160.0,90001.0,22012.0,5.37,0.39,0.0,46,33,4,16.0,3,29,52,364,2016,12
2844,0,0,0,0,3733991.0,68971.0,13717.0,9.4,0.01,0.0,40,33,5,12.0,4,30,52,365,2016,12
633,0,0,0,0,2091412.0,46527.0,8279.0,6.93,0.0,0.0,44,31,6,8.0,5,31,52,366,2016,12
329,0,0,0,0,1486237.0,40257.0,8561.0,5.59,0.0,0.0,48,40,7,6.0,6,1,52,1,2017,1
18,0,0,0,0,1190480.0,46253.0,7447.0,9.17,0.21,0.0,41,37,8,3.0,0,2,1,2,2017,1
0,0,0,0,0,758710.0,47790.0,14511.0,10.74,0.58,0.0,43,39,-356,199.0,1,3,1,3,2017,1
0,0,0,0,0,649847.0,31651.0,11015.0,8.05,0.0,0.0,52,34,-355,199.0,2,4,1,4,2017,1
0,0,0,0,0,486038.0,28851.0,8739.0,7.83,0.0,0.0,34,27,-354,199.0,3,5,1,5,2017,1
0,0,0,0,0,619575.0,25641.0,9001.0,4.7,0.05,1.2,33,25,-353,199.0,4,6,1,6,2017,1
0,0,0,0,0,512159.0,28660.0,9802.0,7.61,0.32,5.1,26,20,-352,199.0,5,7,1,7,2017,1
0,0,0,0,0,238782.0,28662.0,5142.0,8.72,0.0,0.0,25,16,-351,199.0,6,8,1,8,2017,1
0,0,0,0,0,207970.0,21425.0,4602.0,5.14,0.0,0.0,23,14,-350,199.0,0,9,2,9,2017,1
0,0,0,0,0,276725.0,17612.0,5064.0,4.7,0.0,0.0,46,21,-349,199.0,1,10,2,10,2017,1
0,0,0,0,0,294034.0,18613.0,4213.0,5.82,0.52,0.0,52,42,-348,199.0,2,11,2,11,2017,1
0,0,0,0,0,278832.0,18803.0,4532.0,7.61,0.05,0.0,66,47,-347,199.0,3,12,2,12,2017,1
0,0,0,0,0,542680.0,52403.0,7665.0,7.16,0.0,0.0,62,32,-346,199.0,4,13,2,13,2017,1
0,0,0,0,0,633883.0,28486.0,10128.0,4.25,0.12,0.6,34,28,-345,199.0,5,14,2,14,2017,1
0,0,0,0,0,707353.0,36873.0,11915.0,4.25,0.0,0.0,38,30,-344,199.0,6,15,2,15,2017,1
0,0,0,0,0,935542.0,44255.0,10666.0,4.7,0.0,0.0,43,30,-343,199.0,0,16,3,16,2017,1
4,0,0,0,0,655210.0,24195.0,9544.0,4.92,0.35,0.0,42,38,-342,199.0,1,17,3,17,2017,1
0,0,0,0,0,793202.0,21055.0,8202.0,5.82,0.06,0.0,41,38,-341,199.0,2,18,3,18,2017,1
0,0,0,0,0,469206.0,21468.0,5371.0,3.58,0.0,0.0,49,39,-340,199.0,3,19,3,19,2017,1
0,0,0,0,0,219220.0,32894.0,9119.0,4.03,0.1,0.0,45,40,-339,199.0,4,20,3,20,2017,1
0,0,0,0,0,129394.0,8085.0,3287.0,3.8,0.0,0.0,49,41,-338,199.0,5,21,3,21,2017,1
0,0,0,0,0,98421.0,9309.0,3601.0,6.71,0.05,0.0,48,43,-337,199.0,6,22,3,22,2017,1
0,0,0,0,0,380231.0,18306.0,2773.0,18.34,1.16,0.0,44,36,-336,199.0,0,23,4,23,2017,1
68,0,0,0,0,332190.0,14935.0,3159.0,10.07,1.18,0.0,38,35,-335,199.0,1,24,4,24,2017,1
0,0,0,0,0,498392.0,20984.0,5320.0,6.71,0.0,0.0,51,36,-334,199.0,2,25,4,25,2017,1
0,0,0,0,0,681922.0,30732.0,10494.0,6.71,0.02,0.0,56,43,-333,199.0,3,26,4,26,2017,1
25,0,0,0,0,635502.0,31025.0,9076.0,8.95,0.0,0.0,43,36,-332,199.0,4,27,4,27,2017,1
0,0,0,0,0,712625.0,19975.0,10101.0,7.83,0.0,0.0,39,34,-331,199.0,5,28,4,28,2017,1
0,0,0,0,0,473119.0,34002.0,6114.0,5.82,0.0,0.0,43,35,-330,199.0,6,29,4,29,2017,1
8,0,0,0,0,426790.0,26903.0,5217.0,6.26,0.0,0.0,37,30,-329,199.0,0,30,5,30,2017,1
0,0,0,0,0,469419.0,18355.0,7095.0,4.03,0.06,1.0,34,26,-328,199.0,1,31,5,31,2017,1
0,0,0,0,0,371261.0,15847.0,5079.0,5.82,0.0,0.0,47,33,-327,199.0,2,1,5,32,2017,2
0,0,0,0,0,333310.0,15254.0,5248.0,5.37,0.0,0.0,45,32,-326,199.0,3,2,5,33,2017,2
0,0,0,0,0,529798.0,20560.0,6135.0,6.71,0.0,0.0,33,26,-325,199.0,4,3,5,34,2017,2
0,0,0,0,0,962862.0,29952.0,7461.0,8.5,0.0,0.0,34,22,-324,199.0,5,4,5,35,2017,2
0,0,0,0,0,698183.0,42071.0,8221.0,7.16,0.0,0.0,43,31,-323,199.0,6,5,5,36,2017,2
0,0,0,0,0,542631.0,32603.0,5678.0,5.14,0.0,0.0,49,36,-322,199.0,0,6,6,37,2017,2
0,0,0,0,0,506484.0,35767.0,5741.0,6.71,0.27,0.0,42,36,-321,199.0,1,7,6,38,2017,2
0,0,0,0,0,402976.0,31695.0,4544.0,4.7,0.03,0.0,62,38,-320,199.0,2,8,6,39,2017,2
0,0,0,0,0,339412.0,28773.0,5758.0,12.3,1.16,9.4,44,19,-319,199.0,3,9,6,40,2017,2
0,0,0,0,0,700437.0,30340.0,6959.0,8.5,0.0,0.0,32,19,-318,199.0,4,10,6,41,2017,2
0,0,0,0,0,682396.0,38440.0,7114.0,4.03,0.0,0.0,48,30,-317,199.0,5,11,6,42,2017,2
0,0,0,0,0,746882.0,27337.0,4733.0,7.16,0.46,0.0,40,30,-316,199.0,6,12,6,43,2017,2
0,0,0,0,0,601265.0,27798.0,2420.0,12.3,0.02,0.0,39,31,-315,199.0,0,13,7,44,2017,2
0,0,0,0,0,922418.0,18097.0,2719.0,5.37,0.0,0.0,41,28,-314,199.0,1,14,7,45,2017,2
0,0,0,0,0,803354.0,24581.0,4963.0,6.49,0.0,0.0,47,35,-313,199.0,2,15,7,46,2017,2
0,0,0,0,0,661818.0,22625.0,8433.0,10.51,0.0,0.0,35,28,-312,199.0,3,16,7,47,2017,2
0,0,0,0,0,1261889.0,22994.0,8228.0,8.5,0.0,0.0,41,26,-311,199.0,4,17,7,48,2017,2
0,0,0,0,0,1063996.0,22583.0,11139.0,5.82,0.0,0.0,63,35,-310,199.0,5,18,7,49,2017,2
0,0,0,0,0,733981.0,23457.0,11278.0,5.59,0.0,0.0,65,53,-309,199.0,6,19,7,50,2017,2
0,0,0,0,0,569483.0,27623.0,7522.0,7.38,0.0,0.0,55,39,-308,199.0,0,20,8,51,2017,2
0,0,0,0,0,1244111.0,19041.0,7645.0,5.82,0.0,0.0,47,34,-307,199.0,1,21,8,52,2017,2
0,0,0,0,0,943202.0,21183.0,7216.0,2.91,0.0,0.0,57,42,-306,199.0,2,22,8,53,2017,2
0,0,0,0,0,660830.0,60667.0,5082.0,3.58,0.0,0.0,65,44,-305,199.0,3,23,8,54,2017,2
0,0,0,0,0,612151.0,41350.0,3482.0,6.04,0.0,0.0,70,58,-304,199.0,4,24,8,55,2017,2
0,0,0,0,0,409411.0,29220.0,3566.0,6.71,0.54,0.0,63,44,-303,199.0,5,25,8,56,2017,2
0,0,0,0,0,419598.0,29861.0,3841.0,8.95,0.0,0.0,44,36,-302,199.0,6,26,8,57,2017,2
0,0,0,0,0,436434.0,29490.0,2908.0,5.59,0.0,0.0,54,35,-301,199.0,0,27,9,58,2017,2
0,0,0,0,0,523234.0,28997.0,3801.0,4.03,0.0,0.0,59,47,-300,199.0,1,28,9,59,2017,2
0,0,0,0,0,442720.0,26239.0,3174.0,6.04,0.12,0.0,70,54,-299,199.0,2,1,9,60,2017,3
0,0,0,0,0,876581.0,24796.0,5285.0,11.41,0.0,0.0,64,35,-298,199.0,3,2,9,61,2017,3
0,0,0,0,0,763009.0,27821.0,8726.0,8.28,0.0,0.0,39,24,-297,199.0,4,3,9,62,2017,3
0,0,0,0,0,543955.0,24015.0,6629.0,8.95,0.0,0.0,30,17,-296,199.0,5,4,9,63,2017,3
0,0,0,0,0,580398.0,26010.0,7149.0,5.37,0.0,0.0,37,14,-295,199.0,6,5,9,64,2017,3
0,0,0,0,0,459465.0,27118.0,6180.0,3.36,0.0,0.0,45,26,-294,199.0,0,6,10,65,2017,3
0,0,0,0,0,421048.0,28669.0,4784.0,4.25,0.1,0.0,56,42,-293,199.0,1,7,10,66,2017,3
0,0,0,0,0,300455.0,19480.0,3574.0,7.61,0.02,0.0,59,47,-292,199.0,2,8,10,67,2017,3
0,0,0,0,0,232348.0,22677.0,3713.0,8.72,0.0,0.0,61,47,-291,199.0,3,9,10,68,2017,3
0,0,0,0,0,449214.0,22926.0,6641.0,7.61,0.31,2.1,47,23,-290,199.0,4,10,10,69,2017,3
0,0,0,0,0,512736.0,18918.0,8074.0,9.62,0.0,0.0,29,17,-289,199.0,5,11,10,70,2017,3
0,0,0,0,0,565739.0,22719.0,8382.0,8.95,0.0,0.0,29,19,-288,199.0,6,12,10,71,2017,3
0,0,0,0,0,413089.0,19648.0,8394.0,4.47,0.0,0.0,36,20,-287,199.0,0,13,11,72,2017,3
0,0,0,0,0,1213591.0,28091.0,5680.0,13.42,1.97,7.6,32,21,-286,199.0,1,14,11,73,2017,3
0,0,0,0,0,832428.0,31128.0,3671.0,11.63,0.0,0.0,26,20,-285,199.0,2,15,11,74,2017,3
0,0,0,0,0,1248175.0,25806.0,6397.0,7.83,0.0,0.0,39,24,-284,199.0,3,16,11,75,2017,3
0,0,0,0,0,691985.0,24675.0,13811.0,6.49,0.0,0.0,47,29,-283,199.0,4,17,11,76,2017,3
0,0,0,0,0,357694.0,18512.0,12554.0,8.72,0.08,0.0,39,34,-282,199.0,5,18,11,77,2017,3
0,0,0,0,0,444373.0,19276.0,11008.0,8.28,0.0,0.0,47,34,-281,199.0,6,19,11,78,2017,3
0,0,0,0,0,305448.0,19796.0,6932.0,5.14,0.0,0.0,52,33,-280,199.0,0,20,12,79,2017,3
0,0,0,0,0,718273.0,20814.0,5488.0,4.03,0.0,0.0,59,42,-279,199.0,1,21,12,80,2017,3
0,0,0,0,0,575251.0,18810.0,4634.0,11.41,0.0,0.0,50,24,-278,199.0,2,22,12,81,2017,3
0,0,0,0,0,388309.0,26595.0,4097.0,4.92,0.0,0.0,42,23,-277,199.0,3,23,12,82,2017,3
0,0,0,0,0,554070.0,21168.0,3867.0,6.26,0.0,0.0,57,36,-276,199.0,4,24,12,83,2017,3
0,0,0,0,0,361567.0,20952.0,2758.0,6.71,0.01,0.0,62,42,-275,199.0,5,25,12,84,2017,3
0,0,0,0,0,571906.0,20593.0,7776.0,8.28,0.14,0.0,42,37,-274,199.0,6,26,12,85,2017,3
0,0,0,0,0,376403.0,19533.0,5046.0,4.25,0.26,0.0,53,37,-273,199.0,0,27,13,86,2017,3
0,0,0,0,0,467412.0,19998.0,5728.0,5.82,0.72,0.0,46,41,-272,199.0,1,28,13,87,2017,3
0,0,0,0,0,365815.0,22210.0,5223.0,7.83,0.0,0.0,60,42,-271,199.0,2,29,13,88,2017,3
0,0,0,0,0,267573.0,45729.0,5031.0,5.82,0.01,0.0,52,38,-270,199.0,3,30,13,89,2017,3
0,0,0,0,0,524685.0,28954.0,5976.0,10.29,1.51,0.0,43,37,-269,199.0,4,31,13,90,2017,3
0,0,0,0,0,440859.0,19701.0,5207.0,7.61,0.0,0.0,48,37,-268,199.0,5,1,13,91,2017,4
0,0,0,0,0,322137.0,17123.0,3806.0,5.37,0.0,0.0,63,40,-267,199.0,6,2,13,92,2017,4
0,0,0,0,0,343918.0,37399.0,2881.0,4.92,0.03,0.0,63,48,-266,199.0,0,3,14,93,2017,4
0,0,0,0,0,790621.0,21840.0,5801.0,6.93,1.18,0.0,51,45,-265,199.0,1,4,14,94,2017,4
5,0,0,0,0,1317327.0,23790.0,10178.0,3.36,0.0,0.0,65,45,-264,199.0,2,5,14,95,2017,4
0,0,0,0,0,1288015.0,21532.0,5578.0,9.17,0.73,0.0,53,40,-263,199.0,3,6,14,96,2017,4
0,0,0,0,0,658458.0,94620.0,4185.0,10.51,0.0,0.0,51,40,-262,199.0,4,7,14,97,2017,4
0,0,0,0,0,376342.0,42745.0,3663.0,8.28,0.0,0.0,57,40,-261,199.0,5,8,14,98,2017,4
0,0,0,0,0,514742.0,22981.0,6208.0,4.92,0.0,0.0,67,45,-260,199.0,6,9,14,99,2017,4
0,0,0,0,0,455411.0,26770.0,7241.0,6.04,0.0,0.0,74,53,-259,199.0,0,10,15,100,2017,4
0,0,0,0,0,354605.0,19778.0,9020.0,5.59,0.0,0.0,80,61,-258,199.0,1,11,15,101,2017,4
0,0,0,0,0,292575.0,20108.0,6591.0,2.91,0.02,0.0,76,58,-257,199.0,2,12,15,102,2017,4
0,0,0,0,0,1263278.0,17839.0,4353.0,5.14,0.0,0.0,65,48,-256,199.0,3,13,15,103,2017,4
0,0,0,0,0,624429.0,19861.0,4746.0,3.8,0.0,0.0,66,48,-255,199.0,4,14,15,104,2017,4
0,0,0,0,0,383156.0,19099.0,3651.0,5.59,0.0,0.0,65,51,-254,199.0,5,15,15,105,2017,4
0,0,0,0,0,365809.0,19456.0,3484.0,7.38,0.0,0.0,87,59,-253,199.0,6,16,15,106,2017,4
0,0,0,0,0,611117.0,24462.0,3681.0,6.71,0.0,0.0,74,58,-252,199.0,0,17,16,107,2017,4
0,0,0,0,0,955159.0,24370.0,2459.0,6.93,0.0,0.0,65,47,-251,199.0,1,18,16,108,2017,4
0,0,0,0,0,476221.0,19963.0,4197.0,5.59,0.0,0.0,54,45,-250,199.0,2,19,16,109,2017,4
0,0,0,0,0,303306.0,18062.0,4468.0,4.03,0.17,0.0,66,50,-249,199.0,3,20,16,110,2017,4
0,0,0,0,0,374493.0,21198.0,6611.0,7.38,0.29,0.0,53,48,-248,199.0,4,21,16,111,2017,4
0,0,0,0,0,357846.0,15758.0,6251.0,3.58,0.11,0.0,57,49,-247,199.0,5,22,16,112,2017,4
0,0,0,0,0,327747.0,20339.0,4626.0,4.92,0.0,0.0,66,46,-246,199.0,6,23,16,113,2017,4
0,0,0,0,0,218709.0,34933.0,3249.0,3.58,0.0,0.0,60,48,-245,199.0,0,24,17,114,2017,4
0,0,0,0,0,243045.0,45177.0,3287.0,13.2,0.91,0.0,54,49,-244,199.0,1,25,17,115,2017,4
0,0,0,0,0,209779.0,36153.0,3111.0,4.92,0.34,0.0,60,53,-243,199.0,2,26,17,116,2017,4
0,0,0,0,0,791335.0,59540.0,2755.0,2.91,0.0,0.0,70,57,-242,199.0,3,27,17,117,2017,4
0,0,0,0,0,659382.0,51605.0,14505.0,3.13,0.0,0.0,85,58,-241,199.0,4,28,17,118,2017,4
0,0,0,0,0,380661.0,21413.0,9275.0,5.14,0.06,0.0,85,64,-240,199.0,5,29,17,119,2017,4
0,0,0,0,0,301670.0,23201.0,4487.0,6.71,0.0,0.0,67,52,-239,199.0,6,30,17,120,2017,4
0,0,0,0,0,188639.0,12754.0,2843.0,5.14,0.0,0.0,74,49,-238,199.0,0,1,18,121,2017,5
0,0,0,0,0,203599.0,11653.0,2896.0,7.83,0.0,0.0,75,62,-237,199.0,1,2,18,122,2017,5
0,0,0,0,0,183346.0,12723.0,6302.0,8.28,0.0,0.0,65,51,-236,199.0,2,3,18,123,2017,5
0,0,0,0,0,362350.0,22406.0,3307.0,5.37,0.0,0.0,64,47,-235,199.0,3,4,18,124,2017,5
0,0,0,0,0,334942.0,17866.0,2441.0,6.49,3.02,0.0,59,51,-234,199.0,4,5,18,125,2017,5
0,0,0,0,0,293673.0,15444.0,2981.0,6.04,0.18,0.0,67,52,-233,199.0,5,6,18,126,2017,5
0,0,0,0,0,343494.0,20063.0,5054.0,5.59,0.01,0.0,56,47,-232,199.0,6,7,18,127,2017,5
0,0,0,0,0,217675.0,18507.0,3862.0,5.82,0.0,0.0,57,44,-231,199.0,0,8,19,128,2017,5
0,0,0,0,0,343219.0,15468.0,12544.0,4.47,0.0,0.0,63,47,-230,199.0,1,9,19,129,2017,5
0,0,0,0,0,296513.0,15001.0,30437.0,3.36,0.0,0.0,63,49,-229,199.0,2,10,19,130,2017,5
0,0,0,0,0,156311.0,11399.0,30209.0,3.58,0.0,0.0,62,51,-228,199.0,3,11,19,131,2017,5
0,0,0,0,0,480697.0,18273.0,16719.0,4.03,0.0,0.0,65,48,-227,199.0,4,12,19,132,2017,5
0,0,0,0,0,472116.0,15949.0,10883.0,7.61,1.61,0.0,53,45,-226,199.0,5,13,19,133,2017,5
0,0,0,0,0,252429.0,24820.0,5308.0,5.37,0.02,0.0,67,46,-225,199.0,6,14,19,134,2017,5
0,0,0,0,0,153135.0,19529.0,4480.0,8.95,0.0,0.0,68,53,-224,199.0,0,15,20,135,2017,5
0,0,0,0,0,437531.0,18967.0,6734.0,4.25,0.0,0.0,79,56,-223,199.0,1,16,20,136,2017,5
0,0,0,0,0,221310.0,13735.0,6940.0,5.59,0.0,0.0,90,65,-222,199.0,2,17,20,137,2017,5
0,0,0,0,0,451956.0,14290.0,4401.0,5.59,0.0,0.0,92,75,-221,199.0,3,18,20,138,2017,5
0,0,0,0,0,780037.0,17233.0,2808.0,6.26,0.0,0.0,91,66,-220,199.0,4,19,20,139,2017,5
0,0,0,0,0,416578.0,14621.0,2946.0,4.03,0.01,0.0,65,55,-219,199.0,5,20,20,140,2017,5
0,0,0,0,0,348247.0,15871.0,2816.0,4.03,0.0,0.0,69,52,-218,199.0,6,21,20,141,2017,5
0,0,0,0,0,349889.0,17508.0,3142.0,2.68,0.59,0.0,61,53,-217,199.0,0,22,21,142,2017,5
0,0,0,0,0,442026.0,21500.0,7218.0,2.24,0.0,0.0,69,56,-216,199.0,1,23,21,143,2017,5
0,0,0,0,0,328187.0,10743.0,6736.0,4.92,0.04,0.0,69,56,-215,199.0,2,24,21,144,2017,5
0,0,0,0,0,252503.0,16322.0,3386.0,8.05,0.58,0.0,59,56,-214,199.0,3,25,21,145,2017,5
0,0,0,0,0,179546.0,16754.0,2324.0,4.92,0.1,0.0,73,56,-213,199.0,4,26,21,146,2017,5
0,0,0,0,0,241437.0,8508.0,3115.0,3.13,0.0,0.0,71,59,-212,199.0,5,27,21,147,2017,5
0,0,0,0,0,529565.0,13487.0,3319.0,4.47,0.0,0.0,71,58,-211,199.0,6,28,21,148,2017,5
0,0,0,0,0,551532.0,17341.0,2652.0,5.14,0.13,0.0,61,56,-210,199.0,0,29,22,149,2017,5
0,0,0,0,0,272747.0,20365.0,2711.0,2.68,0.06,0.0,60,55,-209,199.0,1,30,22,150,2017,5
0,0,0,0,0,864368.0,22095.0,2605.0,2.46,0.03,0.0,75,58,-208,199.0,2,31,22,151,2017,5
0,0,0,0,0,422036.0,12654.0,4013.0,3.8,0.0,0.0,79,59,-207,199.0,3,1,22,152,2017,6
0,0,0,0,0,588026.0,19544.0,3744.0,4.47,0.01,0.0,76,57,-206,199.0,4,2,22,153,2017,6
0,0,0,0,0,517923.0,9866.0,7433.0,3.58,0.01,0.0,73,55,-205,199.0,5,3,22,154,2017,6
0,0,0,0,0,293316.0,12195.0,3933.0,2.24,0.09,0.0,70,56,-204,199.0,6,4,22,155,2017,6
0,0,0,0,0,234092.0,19705.0,2629.0,4.92,0.02,0.0,67,58,-203,199.0,0,5,23,156,2017,6
0,0,0,0,0,234328.0,13323.0,2417.0,7.16,0.06,0.0,58,52,-202,199.0,1,6,23,157,2017,6
0,0,0,0,0,353956.0,13986.0,2955.0,3.36,0.0,0.0,67,51,-201,199.0,2,7,23,158,2017,6
0,0,0,0,0,355972.0,37502.0,4909.0,3.8,0.0,0.0,69,55,-200,199.0,3,8,23,159,2017,6
0,0,0,0,0,418327.0,35774.0,2780.0,4.7,0.0,0.0,80,53,-199,199.0,4,9,23,160,2017,6
0,0,0,0,0,282357.0,21737.0,2118.0,3.58,0.0,0.0,85,66,-198,199.0,5,10,23,161,2017,6
0,0,0,0,0,506674.0,136405.0,5250.0,5.14,0.0,0.0,90,72,-197,199.0,6,11,23,162,2017,6
0,0,0,0,0,546090.0,42808.0,4745.0,3.8,0.0,0.0,93,76,-196,199.0,0,12,24,163,2017,6
0,0,0,0,0,362131.0,32584.0,3852.0,3.13,0.0,0.0,94,77,-195,199.0,1,13,24,164,2017,6
0,0,0,0,0,379506.0,20834.0,3657.0,4.7,0.29,0.0,84,69,-194,199.0,2,14,24,165,2017,6
0,0,0,0,0,362245.0,23687.0,3484.0,4.25,0.0,0.0,76,64,-193,199.0,3,15,24,166,2017,6
0,0,0,0,0,397221.0,20087.0,2727.0,5.14,0.0,0.0,68,63,-192,199.0,4,16,24,167,2017,6
0,0,0,0,0,676808.0,35838.0,1968.0,2.24,1.39,0.0,74,66,-191,199.0,5,17,24,168,2017,6
